county,nb_feux,area_burned,pop_year,nb_feux_voisins,cause_feu,nb_feux_main_cause,X11_Open_water,X21_Developed_open_space,X22_Developed_low_intensity,X23_Developed_medium_intensity,X24_Developed_high_intensity,X31_Barren_land_rock_sand_clay,X41_Deciduous_forest,X42_Evergreen_forest,X43_Mixed_forest,X52_Shrub_scrub,X71_Grassland_herbaceous,X81_Pasture_hay,X82_Cultivated_crops,X90_Woody_wetlands,X95_Emergent_herbaceous_wetlands,X0_0,X12_Perennial_ice_snow,annee,av_temp_mean,av_temp_hi,av_temp_lo,av_precip,av_wind_speed,av_cloud_cover,av_humidity,av_temp_mean_growth,av_temp_hi_growth
13185,896,5268,100484,4115,Debris.Burning,519,24.2487,108.6543,46.6641,18.0612,10.4886,0.9837,10.4634,626.8671,82.2636,56.1024,77.004,30.2076,333.0351,612.3555,29.4777,0,0,2010,18.520804195804192,34.8545454545455,-0.695454545454545,2.859781468531469,15.578321678321677,32.69624125874125,72.16451923076923,-0.06240176100913956,-0.005576449228373626
13187,645,4597,25268,2149,Debris.Burning,309,3.6117,75.8556,10.1115,2.7864,0.8433,1.4913,626.6412,69.111,290.1978,15.3054,21.5982,86.6844,0.3249,0.9837,0.0684,0,0,2010,15.818706293706299,32.9727272727273,-4.30454545454545,2.9372902097902105,16.62438811188811,31.764685314685313,64.93253496503498,0.013305124188475853,0.03643377625375008
13189,477,1302,21553,2336,Debris.Burning,251,37.9854,57.1059,19.0755,5.265,1.7145,7.3287,219.0789,513.738,124.4889,55.4706,87.6132,164.3346,12.2301,56.1555,2.0637,0,0,2010,16.881206293706295,34.4227272727273,-3.65,2.256083916083916,15.538986013986014,24.304283216783215,65.56035839160839,-0.025385665088074227,0.00838881491345069
13191,714,7924,12523,2776,Arson,359,535.3173,48.8763,9.666,1.4139,0.3762,9.4581,2.9457,543.0042,0.5103,59.0364,63.9918,5.4909,0.1215,530.6175,429.9687,118.1358,0,2010,19.179283216783215,33.8363636363636,0.481818181818182,1.9662937062937065,20.18715034965035,11.081730769230766,75.1173951048951,0.02218638899873227,-9.394712119184779e-4
13193,340,1242,14406,2730,Debris.Burning,163,12.4605,53.6607,12.1869,2.1393,0.909,2.4966,88.7715,346.9788,206.019,30.006,93.3615,25.5519,452.7576,235.2132,6.6465,0,0,2010,17.64501748251748,35.3727272727273,-2.28636363636364,4.122709790209792,16.86284965034965,27.091083916083914,71.13130244755246,-0.009152207855038303,0.012226847034341341
13195,410,582,26913,1705,Debris.Burning,203,10.7406,75.7773,31.8924,6.7311,2.0538,4.833,397.7424,141.1317,114.2001,23.0868,47.4597,425.6199,4.2741,29.2824,3.3552,0,0,2010,16.273164335664337,34.4,-3.48636363636364,3.421590909090909,16.065559440559444,25.789335664335663,66.80446678321678,-0.03496769281362592,-0.009034961372267582
13197,479,2169,7922,2118,Debris.Burning,230,5.2749,41.1759,6.9273,1.0251,0.2628,3.7125,207.1107,384.3504,146.4408,109.9602,188.6643,86.166,64.4409,79.0272,1.9206,0,0,2010,17.706905594405598,36.0863636363636,-2.94545454545455,2.9979895104895107,17.082255244755242,28.67893356643357,67.11071678321679,-0.04649656080332533,-0.005636272545091513
13199,452,1962,22261,2776,Debris.Burning,248,18.0603,57.0294,21.1257,2.6082,0.9495,2.0412,399.5334,511.9308,78.6303,58.4568,86.832,273.3759,0.3339,105.3126,4.428,0,0,2010,15.976311188811191,33.6409090909091,-4.37272727272727,3.14729020979021,12.2118006993007,27.04361888111888,73.61058566433566,-0.004303576354975644,-0.00963468486551505
13201,384,2772,6253,2568,Debris.Burning,264,1.3383,23.5953,13.0347,1.8846,0.3069,0.4023,7.9434,119.5722,17.0163,6.0345,12.7017,9.9063,540.4635,163.5372,9.1908,0,0,2010,18.347552447552445,35.1545454545455,-1.64090909090909,2.1900437062937064,16.497377622377623,14.298601398601404,71.4175,-0.0729430603938536,-0.020764750569763228
13205,915,2723,23714,4798,Debris.Burning,534,18.1773,71.5707,26.4204,3.5676,1.2771,1.0548,46.5939,561.1536,90.1701,23.0481,77.5233,10.584,977.2695,304.7076,15.8004,0,0,2010,18.51145104895105,35.3681818181818,-1.30454545454545,2.61381993006993,16.903846153846157,14.132867132867132,70.64465034965035,-0.1284174583087081,0.020860666491735402
13207,547,1751,24030,3008,Debris.Burning,316,39.9843,83.8242,24.2838,7.6707,3.3183,5.1525,468.6048,428.3388,176.0058,52.713,89.8353,159.7446,3.5298,52.2243,2.4498,0,0,2010,17.886363636363633,35.1863636363636,-2.00909090909091,3.8933741258741263,15.956730769230774,27.357342657342663,69.89449300699302,0.00440047374009601,0.006893860561914917
13209,377,1230,8692,8207,Debris.Burning,191,13.5711,38.4669,10.6326,1.1862,0.3411,1.6146,15.3918,362.4444,22.3515,43.9146,61.5429,30.4848,129.4119,267.3072,13.4856,0,0,2010,18.707517482517485,36.2090909090909,-0.818181818181818,2.3371416083916077,15.780157342657347,29.459090909090904,70.2617395104895,-0.12006191060075128,0.0412391346970783
13213,468,2743,38053,1973,Debris.Burning,234,20.6316,90.2142,23.7366,6.9903,3.8232,1.8252,352.9881,201.1239,326.8917,57.6081,58.5621,224.4726,20.7918,8.8488,4.6143,0,0,2010,14.875087412587408,33.5954545454545,-5.16363636363636,2.548907342657343,15.616520979020983,39.177097902097906,73.87112762237763,-0.10145489844393238,0.013159698423576756
13217,475,893,79685,901,Debris.Burning,234,26.8056,139.7277,70.6221,17.8902,7.9146,4.3902,365.6214,318.5784,78.0687,33.4791,41.9229,276.867,0.7506,63.4527,1.8,0,0,2010,16.321416083916084,33.5772727272727,-4.07272727272727,2.9270104895104896,18.655944055944055,33.03208041958042,65.41570804195804,-0.03860570873074533,-0.010846277450454845
13221,404,2740,13743,1472,Debris.Burning,201,10.9521,68.4972,15.5997,3.0078,0.6804,7.0902,375.0885,613.8603,169.8579,74.5875,105.9957,284.2524,5.2101,77.6844,4.8501,0,0,2010,16.477010489510487,34.3363636363636,-3.18636363636364,3.3268968531468546,14.44825174825175,23.821503496503492,67.25228146853146,-0.02289499722570357,-0.009960681520316136
13223,692,1738,109583,4420,Debris.Burning,280,10.017,114.831,75.8214,16.1712,4.4073,2.8836,379.6317,208.7298,91.8288,33.9228,35.1702,129.3912,10.0161,21.4641,1.0899,0,0,2010,15.71783216783217,33.95,-4.93181818181818,3.631145104895105,14.523688811188816,36.75480769230769,69.38751748251748,-0.07718830342897647,0.003493215101437144
13225,255,757,25641,1995,Debris.Burning,134,3.9861,49.9275,23.3973,7.1748,2.8566,2.6289,81.9198,131.67,91.1178,27.2322,65.3697,65.0196,181.9575,66.3867,3.6135,0,0,2010,17.491695804195814,35.5045454545455,-2.56818181818182,4.061459790209791,17.46643356643356,26.63942307692308,71.67491258741259,-0.017761915757198415,0.01599895941727622
13229,660,3477,17160,4354,Debris.Burning,337,7.299,64.6515,34.4493,6.5187,1.6983,0.7029,2.2653,369.7803,3.1374,95.022,73.9458,83.286,220.6296,490.6008,33.8103,0,0,2010,18.982080419580413,35.8818181818182,-0.281818181818182,2.5115209790209794,15.839860139860136,28.52456293706294,73.51552447552447,-0.054187896472219055,0.024662512980270904
13233,1168,6454,39786,3257,Arson,755,5.3019,66.2301,27.3015,6.1065,2.4327,1.4247,356.6898,247.9023,111.7215,49.6593,42.4404,203.5827,14.5188,6.084,1.0701,0,0,2010,15.523251748251747,34.4363636363636,-5.17272727272727,3.379597902097902,14.008129370629371,34.16625874125874,69.76233391608392,-0.09065082581149428,-0.008766191286145412
13235,631,1976,10762,3261,Debris.Burning,423,10.9728,39.573,12.6729,1.6632,0.6345,0.477,25.2,207.7272,58.3461,13.5396,33.579,11.0628,392.4729,222.3324,7.6725,0,0,2010,17.496153846153845,35.5045454545455,-2.47727272727273,4.258680069930069,17.028583916083914,26.617482517482514,72.47145979020979,-0.01751157647384086,0.01599895941727622
