annee,mois,mois2,NAME_2,NAME_1,county,max_temp,min_temp,temp_moyenne,precip_moyenne,couv_nuageuse_moyenne,humidite_moyenne
2013,01,janvier,Calhoun,Georgia,13037,20.1590909090909,4.21363636363636,11.838636363636365,1.8496590909090906,32.70795454545453,79.89420454545453
2013,01,janvier,Camden,Georgia,13039,19.7409090909091,7.1,13.663636363636375,0.8678409090909107,24.1409090909091,84.03772727272727
2013,01,janvier,Candler,Georgia,13043,19.5409090909091,4.47272727272727,11.6147727272727,0.0090909090909091,44.4215909090909,79.75136363636362
2013,01,janvier,Carroll,Georgia,13045,15.0045454545455,2.74545454545455,8.482954545454543,4.411363636363635,61.094318181818174,72.80522727272728
2013,01,janvier,Carroll,Mississippi,28015,13.0636363636364,1.98181818181818,7.302272727272728,7.589545454545455,54.83636363636365,80.7596590909091
2013,01,janvier,Catawba,North Carolina,37035,11.9,1.39545454545455,5.923863636363637,4.754318181818182,47.58181818181818,72.06386363636362
2013,01,janvier,Catoosa,Georgia,13047,11.5454545454545,2.38636363636364,6.538636363636365,6.295909090909088,68.70454545454545,79.31272727272727
2013,01,janvier,Charlotte,Florida,12015,26.1136363636364,11.3772727272727,18.902272727272724,0.44977272727272727,34.33636363636365,76.63875
2013,01,janvier,Charlton,Georgia,13049,21.0454545454545,6.15909090909091,13.448863636363651,1.261931818181817,49.228409090909096,80.91431818181817
2013,01,janvier,Chatham,North Carolina,37037,12.7409090909091,0.695454545454545,6.390909090909092,3.480454545454545,41.7772727272727,75.60454545454542
2013,01,janvier,Chattooga,Georgia,13055,12.2227272727273,1.63181818181818,6.611363636363637,6.413863636363637,49.0340909090909,79.0765909090909
2013,01,janvier,Cherokee,North Carolina,37039,11.8818181818182,-0.122727272727273,5.506818181818183,9.89988636363638,58.35,81.6197727272727
2013,01,janvier,Citrus,Florida,12017,23.2681818181818,6.41818181818182,15.380681818181799,1.807727272727275,45.905681818181826,80.12579545454545
2013,01,janvier,Clarke,Mississippi,28023,14.6272727272727,2.35454545454545,8.279545454545454,8.588636363636365,52.3943181818182,82.1784090909091
2013,01,janvier,Clay,Florida,12019,21.4727272727273,8.46818181818182,15.14545454545455,1.6938636363636337,54.559090909090926,72.29681818181818
2013,01,janvier,Clay,North Carolina,37043,12.0590909090909,-0.122727272727273,5.597727272727274,8.953863636363636,57.752272727272725,80.6114772727273
2013,01,janvier,Cleveland,North Carolina,37045,11.5090909090909,0.586363636363636,6.177272727272728,7.125568181818182,48.2011363636364,71.97340909090907
2013,01,janvier,Clinch,Georgia,13065,20.6454545454545,4.79090909090909,12.277272727272726,2.0631818181818193,42.93863636363632,81.37397727272727
2013,01,janvier,Coffee,Georgia,13069,19.7727272727273,5.62727272727273,12.279545454545449,1.381363636363636,45.867045454545476,75.99965909090908
2013,01,janvier,Collier,Florida,12021,26.2272727272727,13.9954545454545,19.96704545454545,0.16590909090909084,19.72045454545455,77.49363636363636
2013,01,janvier,Colquitt,Georgia,13071,20.7045454545455,6.25909090909091,13.2090909090909,0.17431818181818176,40.14772727272727,75.97761363636366
2013,01,janvier,Columbia,Florida,12023,22.2409090909091,6.14545454545455,14.32727272727275,1.404431818181819,37.29204545454545,78.07409090909093
2013,01,janvier,Columbia,Georgia,13073,16.7909090909091,4.3,10.252272727272718,2.2627272727272745,26.385227272727274,71.99647727272728
2013,01,janvier,Columbus,North Carolina,37047,16.6409090909091,3.7,9.182954545454544,2.3082954545454544,30.855681818181825,75.85715909090911
2013,01,janvier,Colusa,California,06011,12.1909090909091,-0.118181818181818,5.5875,2.3665909090909096,30.053409090909078,79.61545454545453
2013,01,janvier,Contra Costa,California,06013,12.4363636363636,0.563636363636364,6.390909090909092,1.654431818181816,30.8522727272727,76.26556818181817
2013,01,janvier,Cook,Georgia,13075,20.2727272727273,5.57727272727273,12.59772727272725,2.1885227272727272,33.5318181818182,75.39784090909092
2013,01,janvier,Copiah,Mississippi,28029,15.0272727272727,3.83181818181818,9.060227272727271,8.08556818181818,55.66931818181818,81.4903409090909
2013,01,janvier,Covington,Mississippi,28031,16.1818181818182,4.04545454545454,9.76477272727273,7.00090909090909,55.252272727272725,76.38704545454546
2013,01,janvier,Coweta,Georgia,13077,15.9090909090909,2.27272727272727,8.597727272727273,3.577954545454545,57.28295454545457,74.3625
2013,01,janvier,Craven,North Carolina,37049,15.4318181818182,3.51363636363636,9.0625,2.8211363636363624,35.9465909090909,73.8640909090909
2013,01,janvier,Crawford,Georgia,13079,17.4818181818182,3.5,10.281818181818192,2.98897727272727,51.954545454545425,75.46375
2013,01,janvier,Crisp,Georgia,13081,19.5772727272727,4.70909090909091,12.00227272727275,1.595568181818181,50.051136363636374,77.58034090909089
2013,01,janvier,Cumberland,North Carolina,37051,14.7727272727273,2.86363636363636,8.361363636363635,2.6373863636363626,40.20113636363637,72.65522727272727
2013,01,janvier,Currituck,North Carolina,37053,12.0727272727273,2.44545454545455,7.448863636363635,1.9831818181818175,39.33750000000003,73.15488636363638
2013,01,janvier,Dade,Georgia,13083,11.4954545454545,1.92272727272727,6.40909090909091,6.418068181818183,50.598863636363625,77.90761363636365
2013,01,janvier,Dare,North Carolina,37055,12.8590909090909,2.04545454545455,7.830681818181818,4.40409090909091,39.2602272727273,79.43545454545455
2013,01,janvier,Davidson,North Carolina,37057,11.7772727272727,0.445454545454545,5.63409090909091,4.75375,38.15909090909092,76.46102272727272
2013,01,janvier,Davie,North Carolina,37059,11.5636363636364,0.745454545454546,5.739772727272725,4.789659090909092,42.52045454545455,73.84943181818183
2013,01,janvier,Dawson,Georgia,13085,12.8954545454545,2.42272727272727,7.447727272727272,5.246136363636363,55.1727272727273,65.71772727272727
2013,01,janvier,De Soto,Florida,12027,25.2272727272727,11.4727272727273,18.660227272727276,0.5514772727272728,23.5306818181818,78.0646590909091
2013,01,janvier,Decatur,Georgia,13087,21.05,5.31363636363636,12.829545454545425,2.5931818181818165,38.497727272727275,78.0796590909091
2013,01,janvier,Del Norte,California,06015,10.0727272727273,3.13181818181818,6.702272727272727,6.087272727272738,30.938636363636352,80.90488636363635
2013,01,janvier,Dixie,Florida,12029,22.3954545454545,5.73636363636364,14.214772727272724,1.735113636363637,0,76.00102272727273
2013,01,janvier,Dodge,Georgia,13091,20.0363636363636,3.92272727272727,11.874999999999975,0.028409090909091,48.63068181818183,73.01863636363635
2013,01,janvier,Dooly,Georgia,13093,18.8863636363636,4.37272727272727,11.367045454545451,3.0035227272727276,50.95113636363637,76.76670454545454
2013,01,janvier,Dougherty,Georgia,13095,20.0409090909091,4.00454545454545,11.74999999999999,1.9112500000000008,46.83522727272725,74.55249999999997
2013,01,janvier,Duplin,North Carolina,37061,14.5727272727273,2.35909090909091,7.843181818181818,4.033636363636362,39.81136363636365,79.49909090909091
2013,01,janvier,Duval,Florida,12031,21.7045454545455,7.92272727272727,14.867045454545474,1.6145454545454547,55.79772727272727,72.23602272727273
2013,01,janvier,Early,Georgia,13099,20.5363636363636,4.55454545454545,12.168181818181825,2.1573863636363613,50.43295454545455,81.29897727272727
2013,01,janvier,Echols,Georgia,13101,21.2363636363636,5.35,12.847727272727276,1.8723863636363636,46.77045454545453,76.04340909090911
2013,01,janvier,Effingham,Georgia,13103,19.8136363636364,5.3,12.12386363636365,1.1755681818181807,54.4943181818182,75.37125
2013,01,janvier,El Dorado,California,06017,10.5272727272727,-0.0318181818181818,4.252272727272728,3.605000000000002,32.348863636363625,63.7418181818182
2013,01,janvier,Elbert,Georgia,13105,14.6590909090909,3.35454545454545,8.670454545454547,4.9464772727272726,47.89886363636365,71.4593181818182
2013,01,janvier,Emanuel,Georgia,13107,18.2363636363636,3.42727272727273,10.62386363636363,0,47.09545454545457,81.01988636363635
2013,01,janvier,Escambia,Florida,12033,19.1409090909091,6.92727272727273,13.071590909090926,2.3807954545454573,51.896590909090904,74.70988636363634
2013,01,janvier,Evans,Georgia,13109,20.0545454545455,4.39545454545455,11.76022727272725,0.873863636363635,42.353409090909096,81.85920454545456
2013,01,janvier,Fannin,Georgia,13111,11.7136363636364,1.4,6.370454545454545,8.392272727272724,60.359090909090895,76.52124999999998
2013,01,janvier,Flagler,Florida,12035,22.3727272727273,8.33636363636364,15.956818181818175,0.8025000000000002,33.184090909090926,79.41295454545455
2013,01,janvier,Floyd,Georgia,13115,12.9409090909091,1.75454545454545,7.01590909090909,6.38875,59.17840909090908,79.39488636363637
2013,01,janvier,Forrest,Mississippi,28035,16.9772727272727,4.29090909090909,10.376136363636384,6.519545454545455,56.25909090909092,77.73727272727272
2013,01,janvier,Forsyth,North Carolina,37067,11.0636363636364,0.959090909090909,5.830681818181819,4.42056818181818,46.814772727272725,68.66499999999999
2013,01,janvier,Franklin,Florida,12037,19.2681818181818,7.6,13.788636363636375,1.0209090909090919,8.564772727272715,80.1781818181818
2013,01,janvier,Franklin,Georgia,13119,14.5772727272727,3.97727272727273,8.97840909090909,5.219318181818182,49.85113636363637,69.26795454545453
2013,01,janvier,Franklin,Mississippi,28037,15.75,4.46363636363636,9.761363636363647,12.00977272727274,56.325,79.7003409090909
2013,01,janvier,Franklin,North Carolina,37069,11.7,1.4,6.368181818181817,3.8812499999999996,45.66363636363635,73.34011363636363
2013,01,janvier,Fresno,California,06019,14.2636363636364,1.42272727272727,7.55340909090909,0.9612500000000003,55.604545454545445,73.86068181818183
2013,01,janvier,Gadsden,Florida,12039,20.7909090909091,4.43636363636364,12.4125,2.8896590909090905,56.026136363636354,77.76670454545457
2013,01,janvier,Gaston,North Carolina,37071,12.9772727272727,2,7.05681818181818,4.0195454545454545,49.304545454545426,73.08647727272728
2013,01,janvier,Gates,North Carolina,37073,11.7227272727273,0.627272727272727,6.538636363636362,3.4422727272727274,40.6840909090909,78.8281818181818
2013,01,janvier,George,Mississippi,28039,17.8772727272727,5.88636363636364,11.804545454545476,2.2928409090909074,58.46704545454545,76.73511363636365
2013,01,janvier,Gilchrist,Florida,12041,22.2454545454545,6.20909090909091,14.4125,1.8660227272727274,18.28863636363635,76.1721590909091
2013,01,janvier,Gilmer,Georgia,13123,12.8136363636364,2.19545454545455,7.247727272727273,5.95090909090909,55.948863636363654,76.37431818181818
2013,01,janvier,Glades,Florida,12043,25.0090909090909,10.9227272727273,18.368181818181824,0.9005681818181815,17.201136363636376,79.53431818181818
2013,01,janvier,Glascock,Georgia,13125,16.9590909090909,3.44090909090909,9.888636363636355,2.233863636363638,40.77045454545455,77.0206818181818
2013,01,janvier,Glenn,California,06021,12.7545454545455,0.0590909090909091,5.548863636363637,2.3589772727272744,33.81704545454545,73.5365909090909
2013,01,janvier,Glynn,Georgia,13127,21.6318181818182,7.29090909090909,14.4784090909091,0.7671590909090897,42.0931818181818,79.8690909090909
2013,01,janvier,Gordon,Georgia,13129,11.7590909090909,1.69545454545455,6.513636363636365,5.081363636363637,61.16818181818182,81.88749999999999
2013,01,janvier,Grady,Georgia,13131,20.6363636363636,5.15,12.551136363636349,2.5054545454545436,43.41931818181818,77.81159090909088
2013,01,janvier,Greene,Georgia,13133,16.4272727272727,3.47727272727273,9.425000000000017,4.162499999999998,46.27386363636362,73.20636363636365
2013,01,janvier,Greene,Mississippi,28041,17.0636363636364,4.89545454545455,10.600000000000025,5.8709090909090875,60.61136363636362,76.28840909090907
2013,01,janvier,Greene,North Carolina,37079,13.7681818181818,2.24545454545455,7.479545454545455,4.010227272727272,40.277272727272724,76.88193181818183
2013,01,janvier,Habersham,Georgia,13137,14.6863636363636,4.01818181818182,9.114772727272719,5.6027272727272726,50.81818181818183,71.55954545454547
2013,01,janvier,Halifax,North Carolina,37083,11.9,0.672727272727273,6.495454545454548,2.928863636363635,44.184090909090926,77.87795454545456
2013,01,janvier,Hall,Georgia,13139,13.1727272727273,2.74545454545455,7.726136363636362,5.422272727272728,50.64886363636365,71.14556818181818
2013,01,janvier,Hamilton,Florida,12047,21.7,5.55454545454545,13.252272727272725,1.8553409090909092,45.7443181818182,73.42431818181818
2013,01,janvier,Hancock,Georgia,13141,17.5681818181818,3.81818181818182,10.236363636363642,0,48.1818181818182,76.7856818181818
2013,01,janvier,Hancock,Mississippi,28045,17.7954545454545,6.19545454545455,11.96704545454545,4.09090909090909,44.9681818181818,77.09079545454546
2013,01,janvier,Haralson,Georgia,13143,13.2636363636364,1.97272727272727,7.31477272727273,5.6418181818181825,59.02386363636362,78.28568181818183
2013,01,janvier,Harnett,North Carolina,37085,13.8636363636364,2.05909090909091,7.71590909090909,3.5169318181818148,44.988636363636374,74.99090909090907
2013,01,janvier,Harris,Georgia,13145,17.6136363636364,3.82272727272727,10.585227272727256,3.3462500000000026,54.97954545454542,71.74465909090907
2013,01,janvier,Harrison,Mississippi,28047,16.7227272727273,5.97727272727273,11.4397727272727,2.39659090909091,53.160227272727276,80.13602272727273
2013,01,janvier,Haywood,North Carolina,37087,10.8681818181818,-0.859090909090909,4.59431818181818,5.8328409090909075,28.080681818181823,76.56659090909095
2013,01,janvier,Heard,Georgia,13149,15.3454545454545,2.62727272727273,8.56931818181819,3.2201136363636347,58.603409090909096,77.49397727272725
2013,01,janvier,Henderson,North Carolina,37089,10.85,-0.327272727272727,4.852272727272725,5.4401136363636375,30.051136363636374,76.00500000000002
2013,01,janvier,Hendry,Florida,12051,25.4227272727273,13.0409090909091,19.465909090909076,0.48340909090909073,25.9284090909091,75.58170454545456
2013,01,janvier,Hernando,Florida,12053,24.0136363636364,7.38636363636364,16.209090909090925,0.8899999999999997,38.617045454545476,77.71181818181822
2013,01,janvier,Hertford,North Carolina,37091,11.4181818181818,0.159090909090909,6.046590909090908,3.6619318181818175,41.13977272727272,77.06704545454545
2013,01,janvier,Highlands,Florida,12055,24.9590909090909,10.1318181818182,17.960227272727277,1.4419318181818175,13.0784090909091,78.23624999999998
2013,01,janvier,Hillsborough,Florida,12057,24.9590909090909,9.96818181818182,17.654545454545474,1.2280681818181811,46.49886363636365,77.83977272727273
2013,01,janvier,Hinds,Mississippi,28049,14.6,2.75454545454545,8.517045454545455,7.799659090909093,52.6625,82.41227272727272
2013,01,janvier,Hoke,North Carolina,37093,14.3318181818182,2.20454545454545,7.75909090909091,2.7614772727272725,43.964772727272724,74.19954545454543
2013,01,janvier,Holmes,Florida,12059,19.0227272727273,6.36363636363636,12.4693181818182,4.376136363636363,52.689772727272725,76.60738636363638
2013,01,janvier,Holmes,Mississippi,28051,13.1181818181818,2.01363636363636,7.305681818181817,7.619204545454547,54.81704545454548,80.76386363636362
2013,01,janvier,Houston,Georgia,13153,18.2863636363636,3.67727272727273,10.703409090909098,3.0572727272727276,50.23522727272727,73.6365909090909
2013,01,janvier,Humboldt,California,06023,10.1090909090909,2.01818181818182,6.079545454545455,5.112727272727272,38.77840909090908,87.24284090909087
2013,01,janvier,Imperial,California,06025,19.4636363636364,2.81363636363636,10.48068181818181,0.8903409090909087,12.343181818181822,44.1590909090909
2013,01,janvier,Indian River,Florida,12061,25.0272727272727,12.1,19.3,1.398181818181821,46.64886363636363,77.77886363636362
2013,01,janvier,Inyo,California,06027,16.7409090909091,4.93636363636364,10.67272727272729,0,0,NA
2013,01,janvier,Iredell,North Carolina,37097,11.6636363636364,0.986363636363636,5.677272727272728,5.07806818181818,44.2534090909091,73.22204545454545
2013,01,janvier,Irwin,Georgia,13155,19.9318181818182,5.68181818181818,12.478409090909075,0,45.71704545454545,76.86863636363637
2013,01,janvier,Itawamba,Mississippi,28057,12.3363636363636,2.02272727272727,6.654545454545455,6.49568181818182,52.03863636363637,76.48488636363635
2013,01,janvier,Jackson,Florida,12063,20.6954545454545,5.56818181818182,12.775000000000025,2.3265909090909105,47.77386363636363,75.44193181818183
2013,01,janvier,Jackson,Mississippi,28059,18.4136363636364,5.21818181818182,11.78636363636365,1.4182954545454551,54.77954545454543,77.77545454545455
2013,01,janvier,Jackson,North Carolina,37099,11.3863636363636,-1.05454545454545,4.7704545454545455,5.18852272727273,43.9818181818182,76.825
2013,01,janvier,Jasper,Georgia,13159,17.3363636363636,3.78181818181818,10.228409090909107,2.8527272727272726,41.847727272727276,75.89113636363638
2013,01,janvier,Jasper,Mississippi,28061,14.6863636363636,2.60909090909091,8.493181818181817,8.625000000000004,38.14318181818182,81.22056818181818
2013,01,janvier,Jeff Davis,Georgia,13161,18.5363636363636,4.6,11.172727272727284,1.3815909090909084,45.689772727272725,82.08329545454545
2013,01,janvier,Jefferson,Georgia,13163,17.5409090909091,3.59090909090909,10.118181818181807,2.230227272727272,44.04431818181818,74.99363636363637
2013,01,janvier,Jefferson Davis,Mississippi,28065,16.0909090909091,4.29545454545454,9.800000000000008,8.07715909090909,55.757954545454524,78.11647727272728
2013,01,janvier,Jenkins,Georgia,13165,19.3045454545455,4.31818181818182,11.452272727272724,1.9480681818181838,44.375,79.07852272727273
2013,01,janvier,Johnson,Georgia,13167,18.6909090909091,3.88181818181818,10.969318181818192,0,48.339772727272745,77.31659090909093
2013,01,janvier,Johnston,North Carolina,37101,13.0863636363636,0.572727272727273,6.468181818181817,3.3942045454545475,45.25113636363635,80.90681818181818
2013,01,janvier,Jones,Georgia,13169,17.8727272727273,3.64090909090909,10.503409090909107,2.9855681818181803,50.814772727272725,75.30340909090907
2013,01,janvier,Jones,Mississippi,28067,16.1136363636364,3.98636363636364,9.728409090909087,7.064886363636365,53.56704545454548,76.6705681818182
2013,01,janvier,Jones,North Carolina,37103,15.3954545454545,3.38636363636364,8.91818181818182,3.2495454545454523,36.81818181818185,73.5789772727273
2013,01,janvier,Kemper,Mississippi,28069,14.35,2.64545454545455,8.273863636363636,7.380795454545455,55.786363636363646,79.52227272727272
2013,01,janvier,Kern,California,06029,12.5409090909091,-0.327272727272727,5.472727272727273,1.705454545454546,34.60113636363635,61.009772727272725
2013,01,janvier,Lake,California,06033,13.6363636363636,-1.11818181818182,5.292045454545453,4.480113636363637,35.396590909090925,80.17090909090913
2013,01,janvier,Lake,Florida,12069,24.3090909090909,9.77727272727273,17.1375,0.6842045454545445,39.13295454545455,75.61170454545453
2013,01,janvier,Lamar,Mississippi,28073,16.6636363636364,4.29090909090909,10.169318181818177,7.39909090909091,53.3534090909091,78.03306818181818
2013,01,janvier,Lanier,Georgia,13173,20.7545454545455,5.31818181818182,12.642045454545425,2.1829545454545456,47.617045454545476,76.8044318181818
2013,01,janvier,Lauderdale,Mississippi,28075,14.6454545454545,2.43181818181818,8.310227272727271,8.538636363636364,59.80454545454545,81.8318181818182
2013,01,janvier,Laurens,Georgia,13175,19.1181818181818,3.81363636363636,11.194318181818172,0,49.030681818181826,75.09920454545455
2013,01,janvier,Lawrence,Mississippi,28077,15.8318181818182,4.44545454545455,9.6125,8.494772727272732,56.156818181818196,81.35500000000002
2013,01,janvier,Leake,Mississippi,28079,14.5136363636364,3.41818181818182,8.663636363636362,8.182386363636365,41.1125,78.9869318181818
2013,01,janvier,Lee,Florida,12071,25.9318181818182,13.4318181818182,19.7125,0.5318181818181817,32.19204545454545,75.3103409090909
2013,01,janvier,Lee,Georgia,13177,19.1863636363636,4.12272727272727,11.34431818181816,1.7982954545454557,46.790909090909075,76.1321590909091
2013,01,janvier,Lee,Mississippi,28081,12.1545454545455,2.10909090909091,6.635227272727275,6.539204545454545,58.006818181818176,77.30102272727272
2013,01,janvier,Lee,North Carolina,37105,13.3454545454545,0.631818181818182,6.742045454545453,3.2034090909090924,45.96590909090912,75.57374999999998
2013,01,janvier,Leon,Florida,12073,21.4454545454545,4.99090909090909,13.305681818181824,1.8020454545454552,47.37954545454547,71.32340909090908
2013,01,janvier,Levy,Florida,12075,21.5727272727273,7.79090909090909,14.96022727272725,2.0396590909090926,18.220454545454526,78.09988636363637
2013,01,janvier,Liberty,Florida,12077,20.3590909090909,6.21818181818182,13.200000000000024,2.2403409090909085,33.8568181818182,74.38568181818181
2013,01,janvier,Liberty,Georgia,13179,19.95,5.18181818181818,12.068181818181825,1.0546590909090925,47.48863636363635,77.67636363636362
2013,01,janvier,Lincoln,Mississippi,28085,15.8636363636364,4.30909090909091,9.462500000000007,9.183181818181813,55.3318181818182,83.84863636363637
2013,01,janvier,Lincoln,North Carolina,37109,12.3181818181818,0.745454545454545,5.89090909090909,4.110681818181817,48.81022727272725,76.08750000000003
2013,01,janvier,Long,Georgia,13183,20.3272727272727,5.28636363636364,12.37045454545455,1.237613636363635,46.86477272727272,78.50397727272727
2013,01,janvier,Los Angeles,California,06037,18.8090909090909,4.68181818181818,10.7647727272727,0.9938636363636332,23.906818181818174,47.07636363636365
2013,01,janvier,Lowndes,Georgia,13185,22.2045454545455,5.68636363636364,13.5590909090909,1.5755681818181817,49.97954545454545,70.76784090909092
2013,01,janvier,Lumpkin,Georgia,13187,13.1045454545455,2.78181818181818,7.671590909090905,5.391477272727275,52.94545454545455,66.87386363636362
2013,01,janvier,Macon,Georgia,13193,18.1454545454545,3.93636363636364,10.735227272727272,2.9881818181818174,51.617045454545476,76.3144318181818
2013,01,janvier,Macon,North Carolina,37113,11.9863636363636,-0.8,5.001136363636365,6.793977272727273,55.493181818181824,76.93124999999998
2013,01,janvier,Madera,California,06039,12.4318181818182,0.4,5.981818181818182,1.654545454545455,35.78863636363638,80.35977272727273
2013,01,janvier,Madison,Florida,12079,22.0818181818182,5.78636363636364,13.72954545454545,1.540568181818182,28.230681818181825,71.6178409090909
2013,01,janvier,Madison,Georgia,13195,15.2181818181818,2.81818181818182,8.738636363636367,4.47227272727273,44.714772727272724,69.95238636363638
2013,01,janvier,Madison,Mississippi,28089,14.6318181818182,3.75,8.92159090909091,8.15556818181818,58.4375,78.38056818181818
2013,01,janvier,Madison,North Carolina,37115,10.2272727272727,-0.745454545454545,4.398863636363635,5.71715909090909,30.584090909090925,76.74568181818182
2013,01,janvier,Manatee,Florida,12081,23.65,12.4454545454545,18.087499999999977,0.6814772727272734,26.444318181818176,77.99863636363635
2013,01,janvier,Marion,Florida,12083,23.7363636363636,7.42272727272727,15.9352272727273,1.016704545454546,35.70568181818182,70.41886363636365
2013,01,janvier,Marion,Georgia,13197,18,3.86363636363636,10.72272727272729,3.35465909090909,53.978409090909096,74.0228409090909
2013,01,janvier,Marion,Mississippi,28091,16.5590909090909,4.49090909090909,10.26477272727274,8.89329545454545,46.07159090909093,80.16818181818182
2013,01,janvier,Mariposa,California,06043,7.8,-1.31363636363636,2.4772727272727275,2.1828409090909098,11.548863636363635,89.43295454545452
