annee,NAME_1,NAME_2,county,broad_type_lc,surface
2010,California,Alameda,06001,Barren,12.1608
2010,California,Alameda,06001,Cultivated,176.4477
2010,California,Alameda,06001,Developped,1297.5767999999998
2010,California,Alameda,06001,Forest,651.7314
2010,California,Alameda,06001,Herbaceous,985.5369
2010,California,Alameda,06001,Other,0
2010,California,Alameda,06001,Schrub Scrub,571.0815
2010,California,Alameda,06001,Wetlands,86.6448
2010,California,Alpine,06003,Barren,34.1811
2010,California,Alpine,06003,Cultivated,48.01049999999999
2010,California,Alpine,06003,Developped,67.4973
2010,California,Alpine,06003,Forest,1484.3025
2010,California,Alpine,06003,Herbaceous,63.6885
2010,California,Alpine,06003,Other,0.0099
2010,California,Alpine,06003,Schrub Scrub,1668.5289
2010,California,Alpine,06003,Wetlands,66.6495
2010,California,Amador,06005,Barren,2.1357
2010,California,Amador,06005,Cultivated,20.9682
2010,California,Amador,06005,Developped,85.0608
2010,California,Amador,06005,Forest,1857.0303000000001
2010,California,Amador,06005,Herbaceous,423.0117
2010,California,Amador,06005,Other,0
2010,California,Amador,06005,Schrub Scrub,786.7386
2010,California,Amador,06005,Wetlands,4.0733999999999995
2010,California,Butte,06007,Barren,11.925
2010,California,Butte,06007,Cultivated,1574.6319
2010,California,Butte,06007,Developped,279.5337
2010,California,Butte,06007,Forest,2728.6326
2010,California,Butte,06007,Herbaceous,1060.8021
2010,California,Butte,06007,Other,0
2010,California,Butte,06007,Schrub Scrub,976.4757
2010,California,Butte,06007,Wetlands,124.326
2010,California,Calaveras,06009,Barren,2.9511
2010,California,Calaveras,06009,Cultivated,55.5651
2010,California,Calaveras,06009,Developped,168.5592
2010,California,Calaveras,06009,Forest,2966.9841
2010,California,Calaveras,06009,Herbaceous,1013.4432
2010,California,Calaveras,06009,Other,0
2010,California,Calaveras,06009,Schrub Scrub,1315.0944
2010,California,Calaveras,06009,Wetlands,6.3864
2010,California,Colusa,06011,Barren,15.3099
2010,California,Colusa,06011,Cultivated,2061.3447
2010,California,Colusa,06011,Developped,181.5912
2010,California,Colusa,06011,Forest,300.2796
2010,California,Colusa,06011,Herbaceous,871.8201
2010,California,Colusa,06011,Other,0
2010,California,Colusa,06011,Schrub Scrub,1728.3573
2010,California,Colusa,06011,Wetlands,180.6786
2010,California,Contra Costa,06013,Barren,4.1868
2010,California,Contra Costa,06013,Cultivated,518.7384
2010,California,Contra Costa,06013,Developped,983.3337
2010,California,Contra Costa,06013,Forest,363.0852
2010,California,Contra Costa,06013,Herbaceous,591.4512
2010,California,Contra Costa,06013,Other,0
2010,California,Contra Costa,06013,Schrub Scrub,272.9862
2010,California,Contra Costa,06013,Wetlands,167.06969999999998
2010,California,Del Norte,06015,Barren,20.862
2010,California,Del Norte,06015,Cultivated,55.872
2010,California,Del Norte,06015,Developped,242.87939999999998
2010,California,Del Norte,06015,Forest,3526.9883999999997
2010,California,Del Norte,06015,Herbaceous,438.4224
2010,California,Del Norte,06015,Other,704.9763
2010,California,Del Norte,06015,Schrub Scrub,594.6831
2010,California,Del Norte,06015,Wetlands,53.4987
2010,California,El Dorado,06017,Barren,55.0197
2010,California,El Dorado,06017,Cultivated,2.8071
2010,California,El Dorado,06017,Developped,295.4925
2010,California,El Dorado,06017,Forest,3854.5209
2010,California,El Dorado,06017,Herbaceous,470.4066
2010,California,El Dorado,06017,Other,0.0117
2010,California,El Dorado,06017,Schrub Scrub,1493.8758
2010,California,El Dorado,06017,Wetlands,30.7404
2010,California,Fresno,06019,Barren,1304.3043
2010,California,Fresno,06019,Cultivated,11591.099100000001
2010,California,Fresno,06019,Developped,1610.2899
2010,California,Fresno,06019,Forest,6734.8116
2010,California,Fresno,06019,Herbaceous,6448.2795
2010,California,Fresno,06019,Other,11.0025
2010,California,Fresno,06019,Schrub Scrub,5995.2402
2010,California,Fresno,06019,Wetlands,421.3971
2010,California,Glenn,06021,Barren,25.8516
2010,California,Glenn,06021,Cultivated,1756.4787000000001
2010,California,Glenn,06021,Developped,228.4227
2010,California,Glenn,06021,Forest,804.8097
2010,California,Glenn,06021,Herbaceous,1481.8662
2010,California,Glenn,06021,Other,0
2010,California,Glenn,06021,Schrub Scrub,1255.9905
2010,California,Glenn,06021,Wetlands,122.3928
2010,California,Humboldt,06023,Barren,66.8556
2010,California,Humboldt,06023,Cultivated,165.0141
2010,California,Humboldt,06023,Developped,780.9453
2010,California,Humboldt,06023,Forest,9751.6458
2010,California,Humboldt,06023,Herbaceous,1007.469
2010,California,Humboldt,06023,Other,4247.0766
2010,California,Humboldt,06023,Schrub Scrub,1782.1395
2010,California,Humboldt,06023,Wetlands,96.8796
2010,California,Imperial,06025,Barren,4950.8118
2010,California,Imperial,06025,Cultivated,2343.7989000000002
2010,California,Imperial,06025,Developped,369.4275
2010,California,Imperial,06025,Forest,0.47519999999999996
2010,California,Imperial,06025,Herbaceous,824.9139
2010,California,Imperial,06025,Other,1093.5369
2010,California,Imperial,06025,Schrub Scrub,5731.5204
2010,California,Imperial,06025,Wetlands,169.8417
2010,California,Inyo,06027,Barren,6156.2061
2010,California,Inyo,06027,Cultivated,122.4279
2010,California,Inyo,06027,Developped,406.2321
2010,California,Inyo,06027,Forest,3199.0391999999997
2010,California,Inyo,06027,Herbaceous,1678.122
2010,California,Inyo,06027,Other,8.8047
2010,California,Inyo,06027,Schrub Scrub,44573.7798
2010,California,Inyo,06027,Wetlands,242.8776
2010,California,Kern,06029,Barren,645.3747
2010,California,Kern,06029,Cultivated,5747.3541000000005
2010,California,Kern,06029,Developped,1656.2583
2010,California,Kern,06029,Forest,3178.278
2010,California,Kern,06029,Herbaceous,9681.3873
2010,California,Kern,06029,Other,0
2010,California,Kern,06029,Schrub Scrub,15324.0966
2010,California,Kern,06029,Wetlands,133.9416
2010,California,Lake,06033,Barren,13.4397
2010,California,Lake,06033,Cultivated,98.6238
2010,California,Lake,06033,Developped,313.8336
2010,California,Lake,06033,Forest,1941.6879000000001
2010,California,Lake,06033,Herbaceous,584.3007
2010,California,Lake,06033,Other,0
2010,California,Lake,06033,Schrub Scrub,2829.2535
2010,California,Lake,06033,Wetlands,29.6577
2010,California,Los Angeles,06037,Barren,381.7161
2010,California,Los Angeles,06037,Cultivated,464.9904
2010,California,Los Angeles,06037,Developped,6219.8369999999995
2010,California,Los Angeles,06037,Forest,1053.4356
2010,California,Los Angeles,06037,Herbaceous,2724.7833
2010,California,Los Angeles,06037,Other,9842.049
2010,California,Los Angeles,06037,Schrub Scrub,8685.063
2010,California,Los Angeles,06037,Wetlands,165.1617
2010,California,Madera,06039,Barren,145.2474
2010,California,Madera,06039,Cultivated,2728.4661
2010,California,Madera,06039,Developped,419.841
2010,California,Madera,06039,Forest,4660.0569000000005
2010,California,Madera,06039,Herbaceous,2879.2404
2010,California,Madera,06039,Other,3.6432
2010,California,Madera,06039,Schrub Scrub,2095.4223
2010,California,Madera,06039,Wetlands,41.0877
2010,California,Mariposa,06043,Barren,73.9035
2010,California,Mariposa,06043,Cultivated,59.8698
2010,California,Mariposa,06043,Developped,85.1049
2010,California,Mariposa,06043,Forest,3479.7321
2010,California,Mariposa,06043,Herbaceous,1362.9609
2010,California,Mariposa,06043,Other,0.3663
2010,California,Mariposa,06043,Schrub Scrub,1596.663
2010,California,Mariposa,06043,Wetlands,15.2622
2010,California,Mendocino,06045,Barren,19.098
2010,California,Mendocino,06045,Cultivated,127.422
2010,California,Mendocino,06045,Developped,715.2371999999999
2010,California,Mendocino,06045,Forest,7899.9732
2010,California,Mendocino,06045,Herbaceous,838.8144
2010,California,Mendocino,06045,Other,1551.6162
2010,California,Mendocino,06045,Schrub Scrub,3918.4551
2010,California,Mendocino,06045,Wetlands,74.8404
2010,California,Merced,06047,Barren,30.177
2010,California,Merced,06047,Cultivated,4255.9506
2010,California,Merced,06047,Developped,492.0741
2010,California,Merced,06047,Forest,217.3014
2010,California,Merced,06047,Herbaceous,3138.561
2010,California,Merced,06047,Other,0
2010,California,Merced,06047,Schrub Scrub,450.2484
2010,California,Merced,06047,Wetlands,454.26869999999997
2010,California,Modoc,06049,Barren,227.6811
2010,California,Modoc,06049,Cultivated,1087.0749
2010,California,Modoc,06049,Developped,146.6271
2010,California,Modoc,06049,Forest,4546.344599999999
2010,California,Modoc,06049,Herbaceous,1808.1972
2010,California,Modoc,06049,Other,0
2010,California,Modoc,06049,Schrub Scrub,7609.6881
2010,California,Modoc,06049,Wetlands,501.83189999999996
2010,California,Mono,06051,Barren,1382.1903
2010,California,Mono,06051,Cultivated,179.6778
2010,California,Mono,06051,Developped,135.6219
2010,California,Mono,06051,Forest,5271.4728000000005
2010,California,Mono,06051,Herbaceous,726.9849
2010,California,Mono,06051,Other,9.468
2010,California,Mono,06051,Schrub Scrub,14498.8956
2010,California,Mono,06051,Wetlands,235.4319
2010,California,Monterey,06053,Barren,32.6916
2010,California,Monterey,06053,Cultivated,2285.6148
2010,California,Monterey,06053,Developped,661.2282
2010,California,Monterey,06053,Forest,2549.3445
2010,California,Monterey,06053,Herbaceous,6784.8723
2010,California,Monterey,06053,Other,2340.0927
2010,California,Monterey,06053,Schrub Scrub,4880.0565
2010,California,Monterey,06053,Wetlands,271.5318
2010,California,Napa,06055,Barren,2.7333
2010,California,Napa,06055,Cultivated,223.79850000000002
2010,California,Napa,06055,Developped,268.4322
2010,California,Napa,06055,Forest,858.8303999999999
2010,California,Napa,06055,Herbaceous,553.2255
2010,California,Napa,06055,Other,0
2010,California,Napa,06055,Schrub Scrub,1267.0515
2010,California,Napa,06055,Wetlands,133.2342
2010,California,Nevada,06057,Barren,1.971
2010,California,Nevada,06057,Cultivated,0.0018
2010,California,Nevada,06057,Developped,221.1138
2010,California,Nevada,06057,Forest,3759.0353999999998
2010,California,Nevada,06057,Herbaceous,242.0847
2010,California,Nevada,06057,Other,0
2010,California,Nevada,06057,Schrub Scrub,1202.4531
2010,California,Nevada,06057,Wetlands,18.359099999999998
2010,California,Placer,06061,Barren,22.0797
2010,California,Placer,06061,Cultivated,570.402
2010,California,Placer,06061,Developped,648.6075
2010,California,Placer,06061,Forest,3926.8098
2010,California,Placer,06061,Herbaceous,688.8177
2010,California,Placer,06061,Other,0
2010,California,Placer,06061,Schrub Scrub,1145.5137
2010,California,Placer,06061,Wetlands,23.7987
2010,California,Plumas,06063,Barren,41.7924
2010,California,Plumas,06063,Cultivated,186.2262
2010,California,Plumas,06063,Developped,177.9678
2010,California,Plumas,06063,Forest,7240.545899999999
2010,California,Plumas,06063,Herbaceous,795.5496
2010,California,Plumas,06063,Other,0
2010,California,Plumas,06063,Schrub Scrub,2937.3372
2010,California,Plumas,06063,Wetlands,249.8013
2010,California,Riverside,06065,Barren,4266.4257
2010,California,Riverside,06065,Cultivated,1367.9469
2010,California,Riverside,06065,Developped,3014.1279
2010,California,Riverside,06065,Forest,1035.9243000000001
2010,California,Riverside,06065,Herbaceous,3778.5249
2010,California,Riverside,06065,Other,189.5733
2010,California,Riverside,06065,Schrub Scrub,21221.7786
2010,California,Riverside,06065,Wetlands,208.8819
2010,California,Sacramento,06067,Barren,22.6485
2010,California,Sacramento,06067,Cultivated,2903.7365999999997
2010,California,Sacramento,06067,Developped,1228.6971
2010,California,Sacramento,06067,Forest,21.4146
2010,California,Sacramento,06067,Herbaceous,1394.8461
2010,California,Sacramento,06067,Other,0
2010,California,Sacramento,06067,Schrub Scrub,158.7681
2010,California,Sacramento,06067,Wetlands,125.4294
2010,California,San Benito,06069,Barren,12.9087
2010,California,San Benito,06069,Cultivated,1087.2648
2010,California,San Benito,06069,Developped,215.5599
2010,California,San Benito,06069,Forest,801.9837
2010,California,San Benito,06069,Herbaceous,3670.335
2010,California,San Benito,06069,Other,0
2010,California,San Benito,06069,Schrub Scrub,2093.0544
2010,California,San Benito,06069,Wetlands,100.1421
2010,California,San Bernardino,06071,Barren,7665.5115
2010,California,San Bernardino,06071,Cultivated,479.06820000000005
2010,California,San Bernardino,06071,Developped,4760.487
2010,California,San Bernardino,06071,Forest,1501.4807999999998
2010,California,San Bernardino,06071,Herbaceous,5237.0631
2010,California,San Bernardino,06071,Other,0
2010,California,San Bernardino,06071,Schrub Scrub,63157.5432
2010,California,San Bernardino,06071,Wetlands,225.657
2010,California,San Diego,06073,Barren,2055.8493
2010,California,San Diego,06073,Cultivated,307.0044
2010,California,San Diego,06073,Developped,2342.8413
2010,California,San Diego,06073,Forest,542.8134
2010,California,San Diego,06073,Herbaceous,2356.4493
2010,California,San Diego,06073,Other,2005.7472
2010,California,San Diego,06073,Schrub Scrub,6894.8127
2010,California,San Diego,06073,Wetlands,164.09249999999997
2010,California,San Joaquin,06077,Barren,8.1621
2010,California,San Joaquin,06077,Cultivated,3555.6228
2010,California,San Joaquin,06077,Developped,761.4198
2010,California,San Joaquin,06077,Forest,39.1743
2010,California,San Joaquin,06077,Herbaceous,1017.684
2010,California,San Joaquin,06077,Other,0
2010,California,San Joaquin,06077,Schrub Scrub,127.8792
2010,California,San Joaquin,06077,Wetlands,77.1849
2010,California,San Luis Obispo,06079,Barren,74.5479
2010,California,San Luis Obispo,06079,Cultivated,2194.5447
2010,California,San Luis Obispo,06079,Developped,900.6714
2010,California,San Luis Obispo,06079,Forest,1511.1594
2010,California,San Luis Obispo,06079,Herbaceous,7631.9469
2010,California,San Luis Obispo,06079,Other,3638.8215
2010,California,San Luis Obispo,06079,Schrub Scrub,4196.7783
2010,California,San Luis Obispo,06079,Wetlands,150.74099999999999
2010,California,Santa Barbara,06083,Barren,18.0468
2010,California,Santa Barbara,06083,Cultivated,474.3189
2010,California,Santa Barbara,06083,Developped,631.0557
2010,California,Santa Barbara,06083,Forest,1404.6579
2010,California,Santa Barbara,06083,Herbaceous,3539.1483
2010,California,Santa Barbara,06083,Other,13721.8635
2010,California,Santa Barbara,06083,Schrub Scrub,3625.3638
2010,California,Santa Barbara,06083,Wetlands,107.16929999999999
2010,California,Santa Clara,06085,Barren,7.227
2010,California,Santa Clara,06085,Cultivated,252.32760000000002
2010,California,Santa Clara,06085,Developped,1073.2779
2010,California,Santa Clara,06085,Forest,1824.3747
2010,California,Santa Clara,06085,Herbaceous,1029.384
2010,California,Santa Clara,06085,Other,0
2010,California,Santa Clara,06085,Schrub Scrub,1213.8111
2010,California,Santa Clara,06085,Wetlands,48.1995
2010,California,Santa Cruz,06087,Barren,3.8178
2010,California,Santa Cruz,06087,Cultivated,96.7176
2010,California,Santa Cruz,06087,Developped,582.0831
2010,California,Santa Cruz,06087,Forest,1313.5698
2010,California,Santa Cruz,06087,Herbaceous,209.8908
2010,California,Santa Cruz,06087,Other,320.7519
2010,California,Santa Cruz,06087,Schrub Scrub,209.3283
2010,California,Santa Cruz,06087,Wetlands,14.1309
2010,California,Shasta,06089,Barren,67.9041
2010,California,Shasta,06089,Cultivated,269.865
2010,California,Shasta,06089,Developped,586.9116
2010,California,Shasta,06089,Forest,9937.361700000001
2010,California,Shasta,06089,Herbaceous,1848.627
2010,California,Shasta,06089,Other,4.2066
2010,California,Shasta,06089,Schrub Scrub,4591.5759
2010,California,Shasta,06089,Wetlands,123.5934
2010,California,Sierra,06091,Barren,2.6523
2010,California,Sierra,06091,Cultivated,31.264200000000002
2010,California,Sierra,06091,Developped,92.4822
2010,California,Sierra,06091,Forest,3087.2439
2010,California,Sierra,06091,Herbaceous,240.1416
2010,California,Sierra,06091,Other,0.0036
2010,California,Sierra,06091,Schrub Scrub,1488.6162
2010,California,Sierra,06091,Wetlands,122.643
2010,California,Siskiyou,06093,Barren,247.1067
2010,California,Siskiyou,06093,Cultivated,1484.9793
2010,California,Siskiyou,06093,Developped,844.5285
2010,California,Siskiyou,06093,Forest,15832.5003
2010,California,Siskiyou,06093,Herbaceous,1894.7079
2010,California,Siskiyou,06093,Other,11.3031
2010,California,Siskiyou,06093,Schrub Scrub,5494.1481
2010,California,Siskiyou,06093,Wetlands,244.9053
2010,California,Solano,06095,Barren,7.5537
2010,California,Solano,06095,Cultivated,1190.6802
2010,California,Solano,06095,Developped,545.6493
2010,California,Solano,06095,Forest,341.2989
2010,California,Solano,06095,Herbaceous,793.26
2010,California,Solano,06095,Other,0
2010,California,Solano,06095,Schrub Scrub,437.6475
2010,California,Solano,06095,Wetlands,358.3494
2010,California,Sonoma,06097,Barren,7.9389
2010,California,Sonoma,06097,Cultivated,295.0317
2010,California,Sonoma,06097,Developped,553.7601
2010,California,Sonoma,06097,Forest,2426.1479999999997
2010,California,Sonoma,06097,Herbaceous,1091.1429
2010,California,Sonoma,06097,Other,2133.1089
2010,California,Sonoma,06097,Schrub Scrub,1627.2522
2010,California,Sonoma,06097,Wetlands,154.9926
2010,California,Stanislaus,06099,Barren,27.8928
2010,California,Stanislaus,06099,Cultivated,4221.2699999999995
2010,California,Stanislaus,06099,Developped,877.383
2010,California,Stanislaus,06099,Forest,404.72909999999996
2010,California,Stanislaus,06099,Herbaceous,2934.1899
2010,California,Stanislaus,06099,Other,0
2010,California,Stanislaus,06099,Schrub Scrub,841.5495
2010,California,Stanislaus,06099,Wetlands,210.2697
2010,California,Tehama,06103,Barren,26.2332
2010,California,Tehama,06103,Cultivated,525.6954000000001
2010,California,Tehama,06103,Developped,348.4305
2010,California,Tehama,06103,Forest,3765.3039
2010,California,Tehama,06103,Herbaceous,2657.5389
2010,California,Tehama,06103,Other,0
2010,California,Tehama,06103,Schrub Scrub,3948.2577
2010,California,Tehama,06103,Wetlands,137.0088
2010,California,Trinity,06105,Barren,73.6299
2010,California,Trinity,06105,Cultivated,104.5809
2010,California,Trinity,06105,Developped,916.0559999999999
2010,California,Trinity,06105,Forest,10011.273299999999
2010,California,Trinity,06105,Herbaceous,2117.25
2010,California,Trinity,06105,Other,4.2066
2010,California,Trinity,06105,Schrub Scrub,4564.854
2010,California,Trinity,06105,Wetlands,82.9521
2010,California,Tulare,06107,Barren,650.6388
2010,California,Tulare,06107,Cultivated,5235.855299999999
2010,California,Tulare,06107,Developped,726.2442
2010,California,Tulare,06107,Forest,3506.0571
2010,California,Tulare,06107,Herbaceous,2849.0418
2010,California,Tulare,06107,Other,1.8594
2010,California,Tulare,06107,Schrub Scrub,4206.6369
2010,California,Tulare,06107,Wetlands,65.2914
2010,California,Tuolumne,06109,Barren,249.3639
2010,California,Tuolumne,06109,Cultivated,80.946
2010,California,Tuolumne,06109,Developped,169.6221
2010,California,Tuolumne,06109,Forest,5144.7474
2010,California,Tuolumne,06109,Herbaceous,1330.0803
2010,California,Tuolumne,06109,Other,3.3282
2010,California,Tuolumne,06109,Schrub Scrub,4116.5892
2010,California,Tuolumne,06109,Wetlands,53.9955
2010,California,Ventura,06111,Barren,37.4508
2010,California,Ventura,06111,Cultivated,406.60290000000003
2010,California,Ventura,06111,Developped,922.158
2010,California,Ventura,06111,Forest,1586.1698999999999
2010,California,Ventura,06111,Herbaceous,2383.7184
2010,California,Ventura,06111,Other,10309.6575
2010,California,Ventura,06111,Schrub Scrub,3903.7005
2010,California,Ventura,06111,Wetlands,73.6776
2010,California,Yolo,06113,Barren,13.8681
2010,California,Yolo,06113,Cultivated,2816.9604
2010,California,Yolo,06113,Developped,490.27590000000004
2010,California,Yolo,06113,Forest,300.4317
2010,California,Yolo,06113,Herbaceous,795.996
2010,California,Yolo,06113,Other,0
2010,California,Yolo,06113,Schrub Scrub,1029.9861
2010,California,Yolo,06113,Wetlands,69.6258
2010,California,Yuba,06115,Barren,36.9027
2010,California,Yuba,06115,Cultivated,905.2344
2010,California,Yuba,06115,Developped,315.585
2010,California,Yuba,06115,Forest,1968.7185
2010,California,Yuba,06115,Herbaceous,680.1642
2010,California,Yuba,06115,Other,0
2010,California,Yuba,06115,Schrub Scrub,428.7447
2010,California,Yuba,06115,Wetlands,24.029999999999998
2010,Florida,Alachua,12001,Barren,7.8219
2010,Florida,Alachua,12001,Cultivated,737.5608000000001
2010,Florida,Alachua,12001,Developped,314.5293
2010,Florida,Alachua,12001,Forest,1298.3445
2010,Florida,Alachua,12001,Herbaceous,164.8836
2010,Florida,Alachua,12001,Other,0
2010,Florida,Alachua,12001,Schrub Scrub,185.1543
2010,Florida,Alachua,12001,Wetlands,565.8543
2010,Florida,Baker,12003,Barren,4.4649
2010,Florida,Baker,12003,Cultivated,88.6383
2010,Florida,Baker,12003,Developped,135.0414
2010,Florida,Baker,12003,Forest,893.8998
2010,Florida,Baker,12003,Herbaceous,203.0931
2010,Florida,Baker,12003,Other,0
2010,Florida,Baker,12003,Schrub Scrub,209.0511
2010,Florida,Baker,12003,Wetlands,793.2582
2010,Florida,Bay,12005,Barren,46.8504
2010,Florida,Bay,12005,Cultivated,38.174400000000006
2010,Florida,Bay,12005,Developped,395.31870000000004
2010,Florida,Bay,12005,Forest,902.6577
2010,Florida,Bay,12005,Herbaceous,240.9381
2010,Florida,Bay,12005,Other,834.4035
2010,Florida,Bay,12005,Schrub Scrub,322.9155
2010,Florida,Bay,12005,Wetlands,1189.3725
2010,Florida,Brevard,12009,Barren,16.7913
2010,Florida,Brevard,12009,Cultivated,953.4483
2010,Florida,Brevard,12009,Developped,744.5169
2010,Florida,Brevard,12009,Forest,291.3192
2010,Florida,Brevard,12009,Herbaceous,47.367
2010,Florida,Brevard,12009,Other,2079.6831
2010,Florida,Brevard,12009,Schrub Scrub,198.9198
2010,Florida,Brevard,12009,Wetlands,2156.9112
2010,Florida,Broward,12011,Barren,5.1984
2010,Florida,Broward,12011,Cultivated,93.9186
2010,Florida,Broward,12011,Developped,1139.5385999999999
2010,Florida,Broward,12011,Forest,12.3282
2010,Florida,Broward,12011,Herbaceous,6.6528
2010,Florida,Broward,12011,Other,341.6697
2010,Florida,Broward,12011,Schrub Scrub,4.194
2010,Florida,Broward,12011,Wetlands,2737.6578
2010,Florida,Calhoun,12013,Barren,1.89
2010,Florida,Calhoun,12013,Cultivated,141.9948
2010,Florida,Calhoun,12013,Developped,123.3396
2010,Florida,Calhoun,12013,Forest,804.0338999999999
2010,Florida,Calhoun,12013,Herbaceous,154.1925
2010,Florida,Calhoun,12013,Other,0
2010,Florida,Calhoun,12013,Schrub Scrub,167.0895
2010,Florida,Calhoun,12013,Wetlands,691.6563000000001
2010,Florida,Charlotte,12015,Barren,4.9032
2010,Florida,Charlotte,12015,Cultivated,600.7689
2010,Florida,Charlotte,12015,Developped,660.7134
2010,Florida,Charlotte,12015,Forest,145.4202
2010,Florida,Charlotte,12015,Herbaceous,22.5576
2010,Florida,Charlotte,12015,Other,100.8117
2010,Florida,Charlotte,12015,Schrub Scrub,134.3358
2010,Florida,Charlotte,12015,Wetlands,1225.4967
2010,Florida,Citrus,12017,Barren,8.8641
2010,Florida,Citrus,12017,Cultivated,243.5553
2010,Florida,Citrus,12017,Developped,477.3519
2010,Florida,Citrus,12017,Forest,621.3122999999999
2010,Florida,Citrus,12017,Herbaceous,31.7259
2010,Florida,Citrus,12017,Other,139.0806
2010,Florida,Citrus,12017,Schrub Scrub,63.5166
2010,Florida,Citrus,12017,Wetlands,813.4182000000001
2010,Florida,Clay,12019,Barren,37.0809
2010,Florida,Clay,12019,Cultivated,153.081
2010,Florida,Clay,12019,Developped,425.0403
2010,Florida,Clay,12019,Forest,1000.7865
2010,Florida,Clay,12019,Herbaceous,231.9255
2010,Florida,Clay,12019,Other,0
2010,Florida,Clay,12019,Schrub Scrub,252.9135
2010,Florida,Clay,12019,Wetlands,512.2881
2010,Florida,Collier,12021,Barren,21.0141
2010,Florida,Collier,12021,Cultivated,1074.9861
2010,Florida,Collier,12021,Developped,768.5514000000001
2010,Florida,Collier,12021,Forest,323.0793
2010,Florida,Collier,12021,Herbaceous,50.5107
2010,Florida,Collier,12021,Other,762.5583
2010,Florida,Collier,12021,Schrub Scrub,18.5814
2010,Florida,Collier,12021,Wetlands,5702.4108
2010,Florida,Columbia,12023,Barren,9.0054
2010,Florida,Columbia,12023,Cultivated,537.6177
2010,Florida,Columbia,12023,Developped,223.49790000000002
2010,Florida,Columbia,12023,Forest,1149.0498
2010,Florida,Columbia,12023,Herbaceous,186.6303
2010,Florida,Columbia,12023,Other,0
2010,Florida,Columbia,12023,Schrub Scrub,189.6417
2010,Florida,Columbia,12023,Wetlands,766.8252
2010,Florida,De Soto,12027,Barren,3.2229
2010,Florida,De Soto,12027,Cultivated,1310.2415999999998
2010,Florida,De Soto,12027,Developped,114.8634
2010,Florida,De Soto,12027,Forest,48.201299999999996
2010,Florida,De Soto,12027,Herbaceous,11.8107
2010,Florida,De Soto,12027,Other,0
2010,Florida,De Soto,12027,Schrub Scrub,78.039
2010,Florida,De Soto,12027,Wetlands,610.317
2010,Florida,Dixie,12029,Barren,6.0633
2010,Florida,Dixie,12029,Cultivated,94.50450000000001
2010,Florida,Dixie,12029,Developped,174.57119999999998
2010,Florida,Dixie,12029,Forest,757.2735
2010,Florida,Dixie,12029,Herbaceous,114.5043
2010,Florida,Dixie,12029,Other,500.5584
2010,Florida,Dixie,12029,Schrub Scrub,136.9656
2010,Florida,Dixie,12029,Wetlands,1288.5911999999998
2010,Florida,Escambia,12033,Barren,46.4778
2010,Florida,Escambia,12033,Cultivated,794.106
2010,Florida,Escambia,12033,Developped,720.8711999999999
2010,Florida,Escambia,12033,Forest,1505.763
2010,Florida,Escambia,12033,Herbaceous,320.9598
2010,Florida,Escambia,12033,Other,424.1718
2010,Florida,Escambia,12033,Schrub Scrub,585.027
2010,Florida,Escambia,12033,Wetlands,1132.011
2010,Florida,Flagler,12035,Barren,7.1919
2010,Florida,Flagler,12035,Cultivated,173.0016
2010,Florida,Flagler,12035,Developped,234.5616
2010,Florida,Flagler,12035,Forest,548.9055
2010,Florida,Flagler,12035,Herbaceous,112.6179
2010,Florida,Flagler,12035,Other,180.4797
2010,Florida,Flagler,12035,Schrub Scrub,125.0154
2010,Florida,Flagler,12035,Wetlands,697.4622
2010,Florida,Franklin,12037,Barren,35.2926
2010,Florida,Franklin,12037,Cultivated,1.4615999999999998
2010,Florida,Franklin,12037,Developped,133.4736
2010,Florida,Franklin,12037,Forest,203.52779999999998
2010,Florida,Franklin,12037,Herbaceous,16.5843
2010,Florida,Franklin,12037,Other,1793.4048
2010,Florida,Franklin,12037,Schrub Scrub,18.2322
2010,Florida,Franklin,12037,Wetlands,1744.4942999999998
2010,Florida,Gadsden,12039,Barren,4.6764
2010,Florida,Gadsden,12039,Cultivated,178.1397
2010,Florida,Gadsden,12039,Developped,172.4499
2010,Florida,Gadsden,12039,Forest,1048.4217
2010,Florida,Gadsden,12039,Herbaceous,108.0945
2010,Florida,Gadsden,12039,Other,0
2010,Florida,Gadsden,12039,Schrub Scrub,106.7805
2010,Florida,Gadsden,12039,Wetlands,585.5085
2010,Florida,Gilchrist,12041,Barren,1.1916
2010,Florida,Gilchrist,12041,Cultivated,428.6547
2010,Florida,Gilchrist,12041,Developped,82.0485
2010,Florida,Gilchrist,12041,Forest,389.6073
2010,Florida,Gilchrist,12041,Herbaceous,91.2654
2010,Florida,Gilchrist,12041,Other,0
2010,Florida,Gilchrist,12041,Schrub Scrub,84.7008
2010,Florida,Gilchrist,12041,Wetlands,184.5693
2010,Florida,Glades,12043,Barren,3.9276
2010,Florida,Glades,12043,Cultivated,1657.3401000000001
2010,Florida,Glades,12043,Developped,159.96779999999998
2010,Florida,Glades,12043,Forest,230.274
2010,Florida,Glades,12043,Herbaceous,63.4779
2010,Florida,Glades,12043,Other,0
2010,Florida,Glades,12043,Schrub Scrub,285.354
2010,Florida,Glades,12043,Wetlands,1206.6786000000002
2010,Florida,Hamilton,12047,Barren,26.9829
2010,Florida,Hamilton,12047,Cultivated,324.8451
2010,Florida,Hamilton,12047,Developped,117.9999
2010,Florida,Hamilton,12047,Forest,774.0756
2010,Florida,Hamilton,12047,Herbaceous,176.6601
2010,Florida,Hamilton,12047,Other,0
